category,dataset,trajectory_id,first_occurrence_step,trajectory_length,normalized_position
tool_web_failure,nebius,macbre__sql-metadata-387,18,37,0.486486
tool_web_failure,nebius,macbre__sql-metadata-387,16,79,0.202532
tool_web_failure,nebius,macbre__sql-metadata-387,16,31,0.516129
tool_web_failure,nebius,macbre__sql-metadata-387,20,79,0.253165
tool_web_failure,nebius,macbre__sql-metadata-387,24,45,0.533333
tool_web_failure,nebius,macbre__sql-metadata-387,34,45,0.755556
tool_web_failure,nebius,macbre__sql-metadata-387,24,59,0.40678
tool_web_failure,nebius,macbre__sql-metadata-387,20,33,0.606061
tool_web_failure,nebius,macbre__sql-metadata-387,16,33,0.484848
tool_web_failure,nebius,macbre__sql-metadata-387,18,25,0.72
tool_web_failure,nebius,macbre__sql-metadata-387,16,23,0.695652
tool_web_failure,nebius,macbre__sql-metadata-387,16,85,0.188235
tool_web_failure,nebius,macbre__sql-metadata-387,16,43,0.372093
tool_web_failure,nebius,macbre__sql-metadata-387,16,29,0.551724
tool_web_failure,nebius,macbre__sql-metadata-387,16,27,0.592593
tool_web_failure,nebius,macbre__sql-metadata-387,16,27,0.592593
tool_web_failure,nebius,macbre__sql-metadata-387,16,35,0.457143
tool_web_failure,nebius,macbre__sql-metadata-387,16,87,0.183908
tool_web_failure,nebius,macbre__sql-metadata-387,20,85,0.235294
tool_web_failure,nebius,macbre__sql-metadata-387,16,27,0.592593
tool_web_failure,nebius,macbre__sql-metadata-387,22,149,0.147651
tool_web_failure,nebius,macbre__sql-metadata-387,16,41,0.390244
tool_web_failure,nebius,mbillow__python-redpocket-4,8,33,0.242424
tool_web_failure,nebius,mbillow__python-redpocket-4,20,23,0.869565
tool_web_failure,nebius,mbillow__python-redpocket-4,12,27,0.444444
tool_web_failure,nebius,mbillow__python-redpocket-4,28,31,0.903226
tool_web_failure,nebius,mbillow__python-redpocket-4,8,47,0.170213
tool_web_failure,nebius,mbillow__python-redpocket-4,4,15,0.266667
tool_web_failure,nebius,mbillow__python-redpocket-4,8,13,0.615385
tool_web_failure,nebius,mbillow__python-redpocket-4,60,73,0.821918
tool_web_failure,nebius,mbillow__python-redpocket-4,40,43,0.930233
tool_web_failure,nebius,microsoft__electionguard-python-759,20,33,0.606061
tool_web_failure,nebius,microsoft__electionguard-python-759,16,23,0.695652
tool_web_failure,nebius,microsoft__electionguard-python-759,62,73,0.849315
tool_web_failure,nebius,microsoft__electionguard-python-759,34,87,0.390805
tool_web_failure,nebius,microsoft__electionguard-python-759,16,91,0.175824
tool_web_failure,nebius,microsoft__electionguard-python-759,16,37,0.432432
tool_web_failure,nebius,microsoft__electionguard-python-759,16,37,0.432432
tool_web_failure,nebius,microsoft__electionguard-python-759,14,65,0.215385
tool_web_failure,nebius,microsoft__electionguard-python-759,14,25,0.56
tool_web_failure,nebius,microsoft__electionguard-python-759,48,83,0.578313
tool_web_failure,nebius,modernatx__seqlike-76,46,49,0.938776
tool_web_failure,nebius,modernatx__seqlike-76,28,51,0.54902
tool_web_failure,nebius,modernatx__seqlike-76,92,105,0.87619
tool_web_failure,nebius,mozilla__bleach-659,20,31,0.645161
tool_web_failure,nebius,mozilla__bleach-659,18,75,0.24
tool_web_failure,nebius,mozilla__bleach-659,32,55,0.581818
tool_web_failure,nebius,mozilla__bleach-659,18,55,0.327273
tool_web_failure,nebius,mozilla__bleach-659,20,41,0.487805
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,4,11,0.363636
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,4,7,0.571429
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,4,65,0.061538
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,8,69,0.115942
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,6,15,0.4
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,4,69,0.057971
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,4,9,0.444444
tool_web_failure,nebius,napalm-automation-community__napalm-s350-39,8,209,0.038278
tool_web_failure,nebius,nickstenning__honcho-174,8,23,0.347826
tool_web_failure,nebius,nickstenning__honcho-174,26,61,0.42623
tool_web_failure,nebius,nickstenning__honcho-174,18,31,0.580645
tool_web_failure,nebius,nickstenning__honcho-174,14,91,0.153846
tool_web_failure,nebius,nickstenning__honcho-174,16,29,0.551724
tool_web_failure,nebius,nickstenning__honcho-174,22,35,0.628571
tool_web_failure,nebius,nickstenning__honcho-174,18,75,0.24
tool_web_failure,nebius,nickstenning__honcho-174,14,35,0.4
tool_web_failure,nebius,nickstenning__honcho-174,12,51,0.235294
tool_web_failure,nebius,nickstenning__honcho-174,14,85,0.164706
tool_web_failure,nebius,nickstenning__honcho-174,18,63,0.285714
tool_web_failure,nebius,nickstenning__honcho-174,14,39,0.358974
tool_web_failure,nebius,nickstenning__honcho-174,26,77,0.337662
tool_web_failure,nebius,nickstenning__honcho-174,12,17,0.705882
tool_web_failure,nebius,nickstenning__honcho-174,14,19,0.736842
tool_web_failure,nebius,nickstenning__honcho-174,26,187,0.139037
tool_web_failure,nebius,nickstenning__honcho-174,22,81,0.271605
tool_web_failure,nebius,nickstenning__honcho-174,10,49,0.204082
tool_web_failure,nebius,nickstenning__honcho-174,18,23,0.782609
tool_web_failure,nebius,nickstenning__honcho-174,16,57,0.280702
tool_web_failure,nebius,nickstenning__honcho-174,8,31,0.258065
tool_web_failure,nebius,nickstenning__honcho-174,26,69,0.376812
tool_web_failure,nebius,nickstenning__honcho-174,22,85,0.258824
tool_web_failure,nebius,nickstenning__honcho-174,16,57,0.280702
tool_web_failure,nebius,nickstenning__honcho-174,14,57,0.245614
tool_web_failure,nebius,nickstenning__honcho-174,28,97,0.28866
tool_web_failure,nebius,nickstenning__honcho-174,16,25,0.64
tool_web_failure,nebius,nickstenning__honcho-174,20,95,0.210526
tool_web_failure,nebius,nickstenning__honcho-174,16,87,0.183908
tool_web_failure,nebius,nickstenning__honcho-174,10,59,0.169492
tool_web_failure,nebius,nickstenning__honcho-174,16,67,0.238806
tool_web_failure,nebius,nickstenning__honcho-174,8,33,0.242424
tool_web_failure,nebius,nickstenning__honcho-174,24,59,0.40678
tool_web_failure,nebius,nickstenning__honcho-174,14,71,0.197183
tool_web_failure,nebius,nickstenning__honcho-174,16,29,0.551724
tool_web_failure,nebius,nickstenning__honcho-174,24,69,0.347826
tool_web_failure,nebius,nickstenning__honcho-174,12,55,0.218182
tool_web_failure,nebius,nickstenning__honcho-174,18,27,0.666667
tool_web_failure,nebius,nickstenning__honcho-174,14,33,0.424242
tool_web_failure,nebius,nickstenning__honcho-174,22,65,0.338462
tool_web_failure,nebius,nickstenning__honcho-174,16,55,0.290909
tool_web_failure,nebius,nickstenning__honcho-174,16,23,0.695652
tool_web_failure,nebius,nickstenning__honcho-174,10,79,0.126582
tool_web_failure,nebius,nickstenning__honcho-174,16,57,0.280702
tool_web_failure,nebius,nickstenning__honcho-174,18,63,0.285714
tool_web_failure,nebius,nickstenning__honcho-174,18,35,0.514286
tool_web_failure,nebius,nickstenning__honcho-174,18,59,0.305085
tool_web_failure,nebius,nickstenning__honcho-174,22,47,0.468085
tool_web_failure,nebius,nickstenning__honcho-174,18,67,0.268657
tool_web_failure,nebius,nickstenning__honcho-174,20,93,0.215054
tool_web_failure,nebius,nickstenning__honcho-174,14,105,0.133333
tool_web_failure,nebius,nickstenning__honcho-174,14,73,0.191781
tool_web_failure,nebius,nickstenning__honcho-174,18,29,0.62069
tool_web_failure,nebius,nickstenning__honcho-174,14,59,0.237288
tool_web_failure,nebius,nickstenning__honcho-174,20,109,0.183486
tool_web_failure,nebius,nipy__heudiconv-523,30,61,0.491803
tool_web_failure,nebius,nipy__heudiconv-523,8,43,0.186047
tool_web_failure,nebius,nipy__heudiconv-523,4,19,0.210526
tool_web_failure,nebius,nipy__heudiconv-523,28,47,0.595745
tool_web_failure,nebius,nipy__heudiconv-523,32,49,0.653061
tool_web_failure,nebius,nolanbconaway__binoculars-4,18,21,0.857143
tool_web_failure,nebius,nolanbconaway__binoculars-4,42,45,0.933333
tool_web_failure,nebius,nolanbconaway__binoculars-4,28,31,0.903226
tool_web_failure,nebius,nolanbconaway__binoculars-4,26,29,0.896552
tool_web_failure,nebius,nolanbconaway__binoculars-4,22,25,0.88
tool_web_failure,nebius,nolanbconaway__binoculars-4,24,25,0.96
tool_web_failure,nebius,nolanbconaway__binoculars-4,28,31,0.903226
tool_web_failure,nebius,nolanbconaway__binoculars-4,24,35,0.685714
tool_web_failure,nebius,nolanbconaway__binoculars-4,22,25,0.88
tool_web_failure,nebius,nolanbconaway__binoculars-4,26,29,0.896552
tool_web_failure,nebius,nolanbconaway__binoculars-4,24,27,0.888889
tool_web_failure,nebius,nolanbconaway__binoculars-4,20,23,0.869565
tool_web_failure,nebius,nolanbconaway__binoculars-4,20,43,0.465116
tool_web_failure,nebius,nolanbconaway__binoculars-4,24,27,0.888889
tool_web_failure,nebius,nolanbconaway__binoculars-4,30,33,0.909091
tool_web_failure,nebius,nolanbconaway__binoculars-4,36,53,0.679245
tool_web_failure,nebius,oasis-open__cti-python-stix2-10,6,41,0.146341
tool_web_failure,nebius,oasis-open__cti-python-stix2-10,12,13,0.923077
tool_web_failure,nebius,oasis-open__cti-python-stix2-348,2,75,0.026667
tool_web_failure,nebius,oasis-open__cti-python-stix2-348,2,71,0.028169
tool_web_failure,nebius,oasis-open__cti-python-stix2-348,2,53,0.037736
tool_web_failure,nebius,oasis-open__cti-python-stix2-348,2,19,0.105263
tool_web_failure,nebius,oasis-open__cti-python-stix2-348,2,23,0.086957
tool_web_failure,nebius,oasis-open__cti-python-stix2-348,2,129,0.015504
tool_web_failure,nebius,oasis-open__cti-python-stix2-348,2,75,0.026667
tool_web_failure,nebius,planetlabs__planet-client-python-859,22,49,0.44898
tool_web_failure,nebius,pri22296__beautifultable-64,20,71,0.28169
tool_web_failure,nebius,pri22296__beautifultable-64,16,67,0.238806
tool_web_failure,nebius,pydantic__pydantic-2064,34,51,0.666667
tool_web_failure,nebius,pydantic__pydantic-2064,20,33,0.606061
tool_web_failure,nebius,pydantic__pydantic-2064,18,81,0.222222
tool_web_failure,nebius,pydantic__pydantic-2064,20,27,0.740741
tool_web_failure,nebius,pydantic__pydantic-2064,32,67,0.477612
tool_web_failure,nebius,pydantic__pydantic-2064,20,29,0.689655
tool_web_failure,nebius,pydantic__pydantic-2064,16,45,0.355556
tool_web_failure,nebius,pydantic__pydantic-2064,18,29,0.62069
tool_web_failure,nebius,pydantic__pydantic-2064,30,255,0.117647
tool_web_failure,nebius,pydantic__pydantic-2064,18,27,0.666667
tool_web_failure,nebius,pydantic__pydantic-2064,20,33,0.606061
tool_web_failure,nebius,pydantic__pydantic-2064,20,45,0.444444
tool_web_failure,nebius,pydantic__pydantic-2064,20,45,0.444444
tool_web_failure,nebius,pydantic__pydantic-2064,24,31,0.774194
tool_web_failure,nebius,pydantic__pydantic-2064,18,27,0.666667
tool_web_failure,nebius,pydantic__pydantic-2064,20,41,0.487805
tool_web_failure,nebius,pydantic__pydantic-2064,34,45,0.755556
tool_web_failure,nebius,pydantic__pydantic-2064,20,91,0.21978
tool_web_failure,nebius,pydantic__pydantic-2064,18,33,0.545455
tool_web_failure,nebius,pydantic__pydantic-2064,20,35,0.571429
tool_web_failure,nebius,pydantic__pydantic-2064,16,23,0.695652
tool_web_failure,nebius,pydantic__pydantic-2064,22,33,0.666667
tool_web_failure,nebius,pydantic__pydantic-2064,18,45,0.4
tool_web_failure,nebius,pydantic__pydantic-2064,24,33,0.727273
tool_web_failure,nebius,pydantic__pydantic-2064,16,35,0.457143
tool_web_failure,nebius,pydantic__pydantic-2064,24,99,0.242424
tool_web_failure,nebius,pydantic__pydantic-2064,16,45,0.355556
tool_web_failure,nebius,pydantic__pydantic-2064,18,29,0.62069
tool_web_failure,nebius,pydantic__pydantic-2064,20,45,0.444444
tool_web_failure,nebius,pydantic__pydantic-2064,24,95,0.252632
tool_web_failure,nebius,pydantic__pydantic-2064,8,25,0.32
tool_web_failure,nebius,pylint-dev__astroid-1866,26,93,0.27957
tool_web_failure,nebius,pyvisa__pyvisa-780,32,81,0.395062
tool_web_failure,nebius,pyvisa__pyvisa-780,62,85,0.729412
tool_web_failure,nebius,pyvisa__pyvisa-780,24,167,0.143713
tool_web_failure,nebius,pyvisa__pyvisa-780,52,221,0.235294
tool_web_failure,nebius,repobee__repobee-207,6,33,0.181818
tool_web_failure,nebius,repobee__repobee-207,6,45,0.133333
tool_web_failure,nebius,repobee__repobee-207,6,13,0.461538
tool_web_failure,nebius,repobee__repobee-207,6,31,0.193548
tool_web_failure,nebius,repobee__repobee-207,8,95,0.084211
tool_web_failure,nebius,repobee__repobee-207,6,101,0.059406
tool_web_failure,nebius,repobee__repobee-207,8,23,0.347826
tool_web_failure,nebius,repobee__repobee-207,6,13,0.461538
tool_web_failure,nebius,repobee__repobee-207,26,67,0.38806
tool_web_failure,nebius,repobee__repobee-207,6,21,0.285714
tool_web_failure,nebius,repobee__repobee-207,6,23,0.26087
tool_web_failure,nebius,repobee__repobee-207,12,99,0.121212
tool_web_failure,nebius,repobee__repobee-207,6,13,0.461538
tool_web_failure,nebius,repobee__repobee-207,14,45,0.311111
tool_web_failure,nebius,repobee__repobee-207,6,13,0.461538
tool_web_failure,nebius,repobee__repobee-207,6,27,0.222222
tool_web_failure,nebius,repobee__repobee-207,10,45,0.222222
tool_web_failure,nebius,repobee__repobee-207,6,41,0.146341
tool_web_failure,nebius,repobee__repobee-207,6,11,0.545455
tool_web_failure,nebius,repobee__repobee-207,6,87,0.068966
tool_web_failure,nebius,repobee__repobee-207,6,13,0.461538
tool_web_failure,nebius,repobee__repobee-207,8,15,0.533333
tool_web_failure,nebius,repobee__repobee-207,8,27,0.296296
tool_web_failure,nebius,repobee__repobee-207,6,13,0.461538
tool_web_failure,nebius,repobee__repobee-207,8,55,0.145455
tool_web_failure,nebius,repobee__repobee-207,6,15,0.4
tool_web_failure,nebius,repobee__repobee-207,8,15,0.533333
tool_web_failure,nebius,repobee__repobee-207,6,25,0.24
tool_web_failure,nebius,repobee__repobee-207,14,21,0.666667
tool_web_failure,nebius,repobee__repobee-207,8,17,0.470588
tool_web_failure,nebius,repobee__repobee-207,6,73,0.082192
tool_web_failure,nebius,repobee__repobee-207,6,85,0.070588
tool_web_failure,nebius,repobee__repobee-207,8,15,0.533333
tool_web_failure,nebius,repobee__repobee-207,10,17,0.588235
tool_web_failure,nebius,repobee__repobee-207,8,27,0.296296
tool_web_failure,nebius,repobee__repobee-207,6,21,0.285714
tool_web_failure,nebius,repobee__repobee-207,6,53,0.113208
tool_web_failure,nebius,repobee__repobee-207,8,27,0.296296
tool_web_failure,nebius,repobee__repobee-207,30,43,0.697674
tool_web_failure,nebius,repobee__repobee-207,8,29,0.275862
tool_web_failure,nebius,repobee__repobee-207,6,33,0.181818
tool_web_failure,nebius,repobee__repobee-207,6,31,0.193548
tool_web_failure,nebius,repobee__repobee-207,8,37,0.216216
tool_web_failure,nebius,repobee__repobee-207,6,79,0.075949
tool_web_failure,nebius,repobee__repobee-207,6,13,0.461538
tool_web_failure,nebius,repobee__repobee-207,34,57,0.596491
tool_web_failure,nebius,repobee__repobee-207,6,35,0.171429
tool_web_failure,nebius,repobee__repobee-207,6,57,0.105263
tool_web_failure,nebius,repobee__repobee-207,6,15,0.4
tool_web_failure,nebius,repobee__repobee-207,6,39,0.153846
tool_web_failure,nebius,repobee__repobee-207,32,71,0.450704
tool_web_failure,nebius,samkohn__larpix-control-74,20,71,0.28169
tool_web_failure,nebius,samkohn__larpix-control-74,14,21,0.666667
tool_web_failure,nebius,samkohn__larpix-control-74,16,39,0.410256
tool_web_failure,nebius,samkohn__larpix-control-74,12,313,0.038339
tool_web_failure,nebius,samkohn__larpix-control-74,14,43,0.325581
tool_web_failure,nebius,samkohn__larpix-control-74,14,19,0.736842
tool_web_failure,nebius,samkohn__larpix-control-74,44,51,0.862745
tool_web_failure,nebius,samkohn__larpix-control-74,18,53,0.339623
tool_web_failure,nebius,sanic-org__sanic-2858,2,57,0.035088
tool_web_failure,nebius,sanic-org__sanic-2858,2,99,0.020202
tool_web_failure,nebius,sanic-org__sanic-2858,2,49,0.040816
tool_web_failure,nebius,sanic-org__sanic-2858,2,129,0.015504
tool_web_failure,nebius,sanic-org__sanic-2858,2,25,0.08
tool_web_failure,nebius,sanic-org__sanic-2858,2,65,0.030769
tool_web_failure,nebius,sanic-org__sanic-2858,2,77,0.025974
tool_web_failure,nebius,sedders123__phial-40,22,75,0.293333
tool_web_failure,nebius,sedders123__phial-40,32,67,0.477612
tool_web_failure,nebius,sedders123__phial-40,26,65,0.4
tool_web_failure,nebius,sedders123__phial-40,28,87,0.321839
tool_web_failure,nebius,smok-serwis__coolamqp-25,8,31,0.258065
tool_web_failure,nebius,smok-serwis__coolamqp-25,10,19,0.526316
tool_web_failure,nebius,smok-serwis__coolamqp-25,14,33,0.424242
tool_web_failure,nebius,smok-serwis__coolamqp-25,8,37,0.216216
tool_web_failure,nebius,smok-serwis__coolamqp-25,28,63,0.444444
tool_web_failure,nebius,smok-serwis__coolamqp-25,28,125,0.224
tool_web_failure,nebius,smok-serwis__coolamqp-25,10,67,0.149254
tool_web_failure,nebius,smok-serwis__coolamqp-25,20,63,0.31746
tool_web_failure,nebius,smok-serwis__coolamqp-25,8,31,0.258065
tool_web_failure,nebius,smok-serwis__coolamqp-25,12,49,0.244898
tool_web_failure,nebius,smok-serwis__coolamqp-25,44,103,0.427184
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,6,73,0.082192
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,6,97,0.061856
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,6,67,0.089552
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,8,11,0.727273
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,6,9,0.666667
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,10,13,0.769231
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,6,29,0.206897
tool_web_failure,nebius,snowflakedb__snowflake-connector-python-1856,6,9,0.666667
tool_web_failure,nebius,sqlfluff__sqlfluff-2326,22,25,0.88
tool_web_failure,nebius,sqlfluff__sqlfluff-2326,18,85,0.211765
tool_web_failure,nebius,sqlfluff__sqlfluff-2326,62,65,0.953846
tool_web_failure,nebius,sqlfluff__sqlfluff-3662,16,191,0.08377
tool_web_failure,nebius,sqlfluff__sqlfluff-3662,50,199,0.251256
tool_web_failure,nebius,terryyin__lizard-144,4,15,0.266667
tool_web_failure,nebius,terryyin__lizard-144,26,201,0.129353
tool_web_failure,nebius,terryyin__lizard-144,24,89,0.269663
tool_web_failure,nebius,terryyin__lizard-144,16,67,0.238806
tool_web_failure,nebius,terryyin__lizard-144,26,57,0.45614
tool_web_failure,nebius,terryyin__lizard-144,32,309,0.10356
tool_web_failure,nebius,terryyin__lizard-144,22,71,0.309859
tool_web_failure,nebius,terryyin__lizard-144,24,57,0.421053
tool_web_failure,nebius,terryyin__lizard-144,28,183,0.153005
tool_web_failure,nebius,terryyin__lizard-144,6,89,0.067416
tool_web_failure,nebius,tianocore__edk2-pytool-library-379,56,87,0.643678
tool_web_failure,nebius,tobymao__sqlglot-1703,48,137,0.350365
tool_web_failure,nebius,tobymao__sqlglot-1703,24,77,0.311688
tool_web_failure,nebius,tobymao__sqlglot-1703,30,67,0.447761
tool_web_failure,nebius,tobymao__sqlglot-1703,12,45,0.266667
tool_web_failure,nebius,tobymao__sqlglot-1703,20,51,0.392157
tool_web_failure,nebius,tobymao__sqlglot-1703,14,83,0.168675
tool_web_failure,nebius,tobymao__sqlglot-1703,46,63,0.730159
tool_web_failure,nebius,tobymao__sqlglot-1703,56,57,0.982456
tool_web_failure,nebius,tobymao__sqlglot-1703,32,57,0.561404
tool_web_failure,nebius,tobymao__sqlglot-1703,18,49,0.367347
tool_web_failure,nebius,tobymao__sqlglot-1703,22,85,0.258824
tool_web_failure,nebius,tobymao__sqlglot-1703,30,55,0.545455
tool_web_failure,nebius,tobymao__sqlglot-1703,28,63,0.444444
tool_web_failure,nebius,tobymao__sqlglot-1703,32,99,0.323232
tool_web_failure,nebius,tobymao__sqlglot-1703,30,67,0.447761
tool_web_failure,nebius,tobymao__sqlglot-1703,20,55,0.363636
tool_web_failure,nebius,tobymao__sqlglot-1703,28,71,0.394366
tool_web_failure,nebius,tobymao__sqlglot-1703,30,55,0.545455
tool_web_failure,nebius,tobymao__sqlglot-1703,38,61,0.622951
tool_web_failure,nebius,tobymao__sqlglot-1703,28,57,0.491228
tool_web_failure,nebius,tobymao__sqlglot-1703,16,75,0.213333
tool_web_failure,nebius,tobymao__sqlglot-1703,42,55,0.763636
tool_web_failure,nebius,tobymao__sqlglot-1703,56,69,0.811594
tool_web_failure,nebius,tobymao__sqlglot-1703,20,83,0.240964
tool_web_failure,nebius,tobymao__sqlglot-1703,16,53,0.301887
tool_web_failure,nebius,tobymao__sqlglot-1703,36,49,0.734694
tool_web_failure,nebius,tobymao__sqlglot-1703,22,427,0.051522
tool_web_failure,nebius,tobymao__sqlglot-1703,50,85,0.588235
tool_web_failure,nebius,tobymao__sqlglot-1703,38,83,0.457831
tool_web_failure,nebius,tobymao__sqlglot-1703,28,73,0.383562
tool_web_failure,nebius,tobymao__sqlglot-1703,32,75,0.426667
tool_web_failure,nebius,tobymao__sqlglot-1703,12,59,0.20339
tool_web_failure,nebius,tobymao__sqlglot-1703,42,159,0.264151
tool_web_failure,nebius,tobymao__sqlglot-1703,24,57,0.421053
tool_web_failure,nebius,tobymao__sqlglot-1703,24,65,0.369231
tool_web_failure,nebius,tobymao__sqlglot-1703,24,65,0.369231
tool_web_failure,nebius,tobymao__sqlglot-3385,10,53,0.188679
tool_web_failure,nebius,tobymao__sqlglot-3385,14,45,0.311111
tool_web_failure,nebius,tobymao__sqlglot-3385,12,43,0.27907
tool_web_failure,nebius,tobymao__sqlglot-3385,10,53,0.188679
tool_web_failure,nebius,tobymao__sqlglot-3385,16,59,0.271186
tool_web_failure,nebius,tobymao__sqlglot-3385,10,45,0.222222
tool_web_failure,nebius,tobymao__sqlglot-3385,16,51,0.313725
tool_web_failure,nebius,tobymao__sqlglot-3385,18,69,0.26087
tool_web_failure,nebius,tobymao__sqlglot-3385,26,35,0.742857
tool_web_failure,nebius,tobymao__sqlglot-3385,26,57,0.45614
tool_web_failure,nebius,tobymao__sqlglot-3385,18,57,0.315789
tool_web_failure,nebius,unit8co__darts-2152,22,31,0.709677
tool_web_failure,nebius,unit8co__darts-2152,18,31,0.580645
tool_web_failure,nebius,unit8co__darts-2152,14,61,0.229508
tool_web_failure,nebius,unit8co__darts-2152,18,47,0.382979
tool_web_failure,nebius,unit8co__darts-2152,10,23,0.434783
tool_web_failure,nebius,unit8co__darts-2152,22,51,0.431373
tool_web_failure,nebius,unit8co__darts-2152,10,29,0.344828
tool_web_failure,nebius,unit8co__darts-2152,24,55,0.436364
tool_web_failure,nebius,unit8co__darts-2152,18,33,0.545455
tool_web_failure,nebius,unit8co__darts-2152,26,75,0.346667
tool_web_failure,nebius,unit8co__darts-2152,28,69,0.405797
tool_web_failure,nebius,unit8co__darts-2152,18,31,0.580645
tool_web_failure,nebius,unit8co__darts-2152,20,27,0.740741
tool_web_failure,nebius,unit8co__darts-2152,22,31,0.709677
tool_web_failure,nebius,unit8co__darts-2152,24,39,0.615385
tool_web_failure,nebius,unit8co__darts-2152,20,47,0.425532
tool_web_failure,nebius,unit8co__darts-2152,20,41,0.487805
tool_web_failure,nebius,unit8co__darts-2152,22,55,0.4
tool_web_failure,nebius,unit8co__darts-2152,16,27,0.592593
tool_web_failure,nebius,unit8co__darts-2152,22,55,0.4
tool_web_failure,nebius,unit8co__darts-2152,18,47,0.382979
tool_web_failure,nebius,unit8co__darts-2152,20,29,0.689655
tool_web_failure,nebius,unit8co__darts-2152,18,27,0.666667
tool_web_failure,nebius,unit8co__darts-2152,14,23,0.608696
tool_web_failure,nebius,unit8co__darts-2152,42,55,0.763636
tool_web_failure,nebius,unit8co__darts-2152,18,35,0.514286
tool_web_failure,nebius,unit8co__darts-2152,30,53,0.566038
tool_web_failure,nebius,unit8co__darts-2152,60,63,0.952381
tool_web_failure,nebius,unit8co__darts-2152,14,39,0.358974
tool_web_failure,nebius,unit8co__darts-2152,32,41,0.780488
tool_web_failure,nebius,unit8co__darts-2152,28,41,0.682927
tool_web_failure,nebius,unit8co__darts-2152,30,63,0.47619
tool_web_failure,nebius,urllib3__urllib3-1692,6,45,0.133333
tool_web_failure,nebius,urllib3__urllib3-1692,8,29,0.275862
tool_web_failure,nebius,urllib3__urllib3-1692,14,31,0.451613
tool_web_failure,nebius,urllib3__urllib3-1692,16,27,0.592593
tool_web_failure,nebius,urllib3__urllib3-1692,34,45,0.755556
tool_web_failure,nebius,urllib3__urllib3-1692,14,45,0.311111
tool_web_failure,nebius,urllib3__urllib3-1692,26,33,0.787879
tool_web_failure,nebius,urllib3__urllib3-1692,16,33,0.484848
tool_web_failure,nebius,urllib3__urllib3-1692,18,51,0.352941
tool_web_failure,nebius,vitalik__django-ninja-133,10,185,0.054054
tool_web_failure,nebius,vitalik__django-ninja-133,66,185,0.356757
tool_web_failure,nebius,vitalik__django-ninja-133,20,77,0.25974
tool_web_failure,nebius,vitalik__django-ninja-133,348,377,0.923077
tool_web_failure,nebius,ARMmbed__greentea-263,14,53,0.264151
tool_web_failure,nebius,ARMmbed__greentea-263,16,35,0.457143
tool_web_failure,nebius,CleanCut__green-124,18,35,0.514286
tool_web_failure,nebius,CleanCut__green-124,24,31,0.774194
tool_web_failure,nebius,CleanCut__green-124,38,81,0.469136
tool_web_failure,nebius,CleanCut__green-124,28,39,0.717949
tool_web_failure,nebius,GazzolaLab__PyElastica-249,24,35,0.685714
tool_web_failure,nebius,MatterMiners__tardis-197,18,27,0.666667
tool_web_failure,nebius,MatterMiners__tardis-197,80,107,0.747664
tool_web_failure,nebius,Open-EO__openeo-pg-parser-python-7,20,49,0.408163
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,19,0.315789
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,13,0.461538
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,11,0.545455
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,8,19,0.421053
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,13,0.461538
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,11,0.545455
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,21,0.285714
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,33,0.181818
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,19,0.315789
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,10,25,0.4
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,10,19,0.526316
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,19,0.315789
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,12,15,0.8
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,19,0.315789
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,21,0.285714
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,12,25,0.48
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,8,21,0.380952
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,10,61,0.163934
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,21,0.285714
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,10,23,0.434783
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,19,0.315789
tool_web_failure,nebius,PEtab-dev__libpetab-python-92,6,11,0.545455
