trajectory_id,trail_category,error_id,error_step,trajectory_length,normalized_position,impact,benchmark
cbefff615c15f4de61bd0ffd1ce97d2e,Tool Selection Errors,orchestration_failure,9.0,13,0.692308,HIGH,GAIA
cbefff615c15f4de61bd0ffd1ce97d2e,Language-only,hallucination,9.0,13,0.692308,HIGH,GAIA
d277cf50c742ad43ddf128587f59b363,Formatting Errors,code_error,17.0,32,0.53125,LOW,GAIA
d277cf50c742ad43ddf128587f59b363,Task Orchestration,orchestration_failure,26.0,32,0.8125,MEDIUM,GAIA
d277cf50c742ad43ddf128587f59b363,Language-only,hallucination,30.0,32,0.9375,HIGH,GAIA
d2868d12880a41ad5ed1fb3bb39159d5,,no_errors,,21,,,GAIA
d67a8ae853c0b8ed0e55f7fafe4e2f64,Goal Deviation,orchestration_failure,11.0,13,0.846154,HIGH,GAIA
d67a8ae853c0b8ed0e55f7fafe4e2f64,Language-only,hallucination,11.0,13,0.846154,HIGH,GAIA
d7f2f823ff4d4d8bbec1039c6c302a06,Tool Selection Errors,orchestration_failure,7.0,17,0.411765,HIGH,GAIA
d7f2f823ff4d4d8bbec1039c6c302a06,Language-only,hallucination,15.0,17,0.882353,HIGH,GAIA
d7f2f823ff4d4d8bbec1039c6c302a06,Tool Selection Errors,orchestration_failure,9.0,17,0.529412,HIGH,GAIA
d7f2f823ff4d4d8bbec1039c6c302a06,Tool Selection Errors,orchestration_failure,11.0,17,0.647059,HIGH,GAIA
d7f2f823ff4d4d8bbec1039c6c302a06,Tool Selection Errors,orchestration_failure,13.0,17,0.764706,HIGH,GAIA
d7f2f823ff4d4d8bbec1039c6c302a06,Goal Deviation,orchestration_failure,15.0,17,0.882353,HIGH,GAIA
d857dc7d137db732306e97c3820652bd,Language-only,hallucination,11.0,13,0.846154,HIGH,GAIA
d857dc7d137db732306e97c3820652bd,Goal Deviation,orchestration_failure,11.0,13,0.846154,HIGH,GAIA
d9a8dff7edce2d1b15ed4769886d9a2a,Instruction Non-compliance,instruction_adherence_failure,7.0,17,0.411765,LOW,GAIA
d9a8dff7edce2d1b15ed4769886d9a2a,Tool Selection Errors,orchestration_failure,9.0,17,0.529412,HIGH,GAIA
d9a8dff7edce2d1b15ed4769886d9a2a,Tool Selection Errors,orchestration_failure,11.0,17,0.647059,HIGH,GAIA
d9a8dff7edce2d1b15ed4769886d9a2a,Tool-related,hallucination,13.0,17,0.764706,HIGH,GAIA
d9a8dff7edce2d1b15ed4769886d9a2a,Goal Deviation,orchestration_failure,13.0,17,0.764706,HIGH,GAIA
d9a8dff7edce2d1b15ed4769886d9a2a,Formatting Errors,code_error,15.0,17,0.882353,LOW,GAIA
dbc070b918d4a052c0b686081408fb52,Language-only,hallucination,9.0,11,0.818182,HIGH,GAIA
dbc070b918d4a052c0b686081408fb52,Goal Deviation,orchestration_failure,9.0,11,0.818182,HIGH,GAIA
dbc070b918d4a052c0b686081408fb52,Instruction Non-compliance,instruction_adherence_failure,9.0,11,0.818182,MEDIUM,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Authentication Errors,tool_web_failure,18.0,80,0.225,LOW,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Formatting Errors,code_error,31.0,80,0.3875,LOW,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Formatting Errors,code_error,34.0,80,0.425,LOW,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Formatting Errors,code_error,37.0,80,0.4625,LOW,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Formatting Errors,code_error,39.0,80,0.4875,LOW,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Formatting Errors,code_error,45.0,80,0.5625,LOW,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Formatting Errors,code_error,48.0,80,0.6,LOW,GAIA
dcb89b6b049d424caf4c3e5fcd22c84c,Resource Abuse,resource_abuse,39.0,80,0.4875,LOW,GAIA
e491d73ca2fd8a2a6f8984feb1c408a3,Formatting Errors,code_error,12.0,16,0.75,LOW,GAIA
e491d73ca2fd8a2a6f8984feb1c408a3,Environment Setup Errors,invalid_invocation,9.0,16,0.5625,HIGH,GAIA
e491d73ca2fd8a2a6f8984feb1c408a3,Tool-related,hallucination,12.0,16,0.75,HIGH,GAIA
e491d73ca2fd8a2a6f8984feb1c408a3,Goal Deviation,orchestration_failure,12.0,16,0.75,HIGH,GAIA
e491d73ca2fd8a2a6f8984feb1c408a3,Context Handling Failures,kv_cache_loss,12.0,16,0.75,HIGH,GAIA
e491d73ca2fd8a2a6f8984feb1c408a3,Language-only,hallucination,12.0,16,0.75,HIGH,GAIA
e491d73ca2fd8a2a6f8984feb1c408a3,Task Orchestration,orchestration_failure,9.0,16,0.5625,HIGH,GAIA
e6ca28af6722fc00fc7294d1b291bea4,Language-only,hallucination,9.0,11,0.818182,HIGH,GAIA
e7d5dd0d36db95a40a4fbe258edd0aba,Tool-related,hallucination,24.0,46,0.521739,HIGH,GAIA
e7d5dd0d36db95a40a4fbe258edd0aba,Tool-related,hallucination,35.0,46,0.76087,HIGH,GAIA
e7d5dd0d36db95a40a4fbe258edd0aba,Formatting Errors,code_error,37.0,46,0.804348,LOW,GAIA
e7d5dd0d36db95a40a4fbe258edd0aba,Resource Abuse,resource_abuse,38.0,46,0.826087,MEDIUM,GAIA
e7d5dd0d36db95a40a4fbe258edd0aba,Tool Output Misinterpretation,misinterpretation_of_tool_output,17.0,46,0.369565,LOW,GAIA
ea313eef484bb042ddb079771359c8e6,Instruction Non-compliance,instruction_adherence_failure,25.0,25,1.0,HIGH,GAIA
eb42da715add1437eced9e494b0f62f7,Formatting Errors,code_error,12.0,26,0.461538,LOW,GAIA
eb42da715add1437eced9e494b0f62f7,Incorrect Problem Identification,orchestration_failure,14.0,26,0.538462,MEDIUM,GAIA
eb42da715add1437eced9e494b0f62f7,Formatting Errors,code_error,14.0,26,0.538462,MEDIUM,GAIA
eb42da715add1437eced9e494b0f62f7,Tool-related,hallucination,14.0,26,0.538462,MEDIUM,GAIA
eb42da715add1437eced9e494b0f62f7,Tool Output Misinterpretation,misinterpretation_of_tool_output,22.0,26,0.846154,HIGH,GAIA
eb42da715add1437eced9e494b0f62f7,Language-only,hallucination,24.0,26,0.923077,LOW,GAIA
eb42da715add1437eced9e494b0f62f7,Incorrect Problem Identification,orchestration_failure,24.0,26,0.923077,MEDIUM,GAIA
eb42da715add1437eced9e494b0f62f7,Goal Deviation,orchestration_failure,24.0,26,0.923077,HIGH,GAIA
ee9335fbe7329b273a8d922bd3f73b84,Tool Output Misinterpretation,misinterpretation_of_tool_output,17.0,42,0.404762,MEDIUM,GAIA
ee9335fbe7329b273a8d922bd3f73b84,Incorrect Problem Identification,orchestration_failure,9.0,42,0.214286,MEDIUM,GAIA
ee9335fbe7329b273a8d922bd3f73b84,Formatting Errors,code_error,23.0,42,0.547619,MEDIUM,GAIA
ee9335fbe7329b273a8d922bd3f73b84,Resource Abuse,resource_abuse,18.0,42,0.428571,MEDIUM,GAIA
ee9335fbe7329b273a8d922bd3f73b84,Goal Deviation,orchestration_failure,34.0,42,0.809524,MEDIUM,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,20.0,92,0.217391,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,23.0,92,0.25,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,25.0,92,0.271739,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,34.0,92,0.369565,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,37.0,92,0.402174,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,39.0,92,0.423913,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,45.0,92,0.48913,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Formatting Errors,code_error,46.0,92,0.5,LOW,GAIA
ee939c276d2bdab808593f5121c52faf,Resource Abuse,resource_abuse,46.0,92,0.5,MEDIUM,GAIA
ef0207e4427fe22aeb1c2105932b74d7,Formatting Errors,code_error,24.0,52,0.461538,MEDIUM,GAIA
ef0207e4427fe22aeb1c2105932b74d7,Formatting Errors,code_error,29.0,52,0.557692,MEDIUM,GAIA
ef0207e4427fe22aeb1c2105932b74d7,Formatting Errors,code_error,31.0,52,0.596154,LOW,GAIA
ef0207e4427fe22aeb1c2105932b74d7,Formatting Errors,code_error,34.0,52,0.653846,LOW,GAIA
ef0207e4427fe22aeb1c2105932b74d7,Resource Abuse,resource_abuse,34.0,52,0.653846,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Formatting Errors,code_error,12.0,27,0.444444,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Incorrect Problem Identification,orchestration_failure,12.0,27,0.444444,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Task Orchestration Errors,unknown,12.0,27,0.444444,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Incorrect Problem Identification,orchestration_failure,14.0,27,0.518519,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Formatting Errors,code_error,17.0,27,0.62963,LOW,GAIA
f04b425c107f7b972209528a46c407d9,Incorrect Problem Identification,orchestration_failure,17.0,27,0.62963,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Task Orchestration,orchestration_failure,17.0,27,0.62963,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Task Orchestration,orchestration_failure,21.0,27,0.777778,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Task Orchestration,orchestration_failure,23.0,27,0.851852,MEDIUM,GAIA
f04b425c107f7b972209528a46c407d9,Tool Output Misinterpretation,misinterpretation_of_tool_output,25.0,27,0.925926,HIGH,GAIA
f04b425c107f7b972209528a46c407d9,Resource Abuse,resource_abuse,23.0,27,0.851852,MEDIUM,GAIA
f2de3b74884dc2312bb0fbf7c9867a9c,Tool Selection Errors,orchestration_failure,9.0,11,0.818182,HIGH,GAIA
f2de3b74884dc2312bb0fbf7c9867a9c,Goal Deviation,orchestration_failure,9.0,11,0.818182,HIGH,GAIA
f2de3b74884dc2312bb0fbf7c9867a9c,Instruction Non-compliance,instruction_adherence_failure,10.0,11,0.909091,MEDIUM,GAIA
f39aec9b8a61fd2aaed5849cc00bc165,Tool-related,hallucination,9.0,11,0.818182,HIGH,GAIA
f39aec9b8a61fd2aaed5849cc00bc165,Goal Deviation,orchestration_failure,9.0,11,0.818182,HIGH,GAIA
f510c80d120dc75e4259704184ee802d,,no_errors,,11,,,GAIA
f5a297c9b9bc74ca0b1060b1c4c99c0f,Instruction Non-compliance,instruction_adherence_failure,7.0,35,0.2,MEDIUM,GAIA
f5a297c9b9bc74ca0b1060b1c4c99c0f,Resource Abuse,resource_abuse,28.0,35,0.8,MEDIUM,GAIA
f5a297c9b9bc74ca0b1060b1c4c99c0f,Tool Output Misinterpretation,misinterpretation_of_tool_output,31.0,35,0.885714,MEDIUM,GAIA
f75d18151ad96809e922a80ebe2a171e,Instruction Non-compliance,instruction_adherence_failure,7.0,11,0.636364,LOW,GAIA
f75d18151ad96809e922a80ebe2a171e,Tool-related,hallucination,9.0,11,0.818182,HIGH,GAIA
f75d18151ad96809e922a80ebe2a171e,Goal Deviation,orchestration_failure,9.0,11,0.818182,HIGH,GAIA
f75d18151ad96809e922a80ebe2a171e,Task Orchestration,orchestration_failure,9.0,11,0.818182,MEDIUM,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Poor Information Retrieval,misinterpretation_of_tool_output,18.0,69,0.26087,MEDIUM,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Resource Abuse,resource_abuse,18.0,69,0.26087,MEDIUM,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Tool-related,hallucination,46.0,69,0.666667,HIGH,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Formatting Errors,code_error,48.0,69,0.695652,MEDIUM,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Tool-related,hallucination,49.0,69,0.710145,HIGH,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Formatting Errors,code_error,51.0,69,0.73913,MEDIUM,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Tool-related,hallucination,52.0,69,0.753623,HIGH,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Resource Abuse,resource_abuse,52.0,69,0.753623,MEDIUM,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Poor Information Retrieval,misinterpretation_of_tool_output,63.0,69,0.913043,MEDIUM,GAIA
f84e4dfe98f92d8d39a1e00115cd77df,Resource Abuse,resource_abuse,63.0,69,0.913043,MEDIUM,GAIA
fa31e4af04a2469c88d6e8845e8aac69,,no_errors,,13,,,GAIA
fb3333ca30eb8af56d4f31839ca9e317,Tool Definition Issues,invalid_invocation,7.0,11,0.636364,LOW,GAIA
fb3333ca30eb8af56d4f31839ca9e317,Tool-related,hallucination,9.0,11,0.818182,HIGH,GAIA
fb3333ca30eb8af56d4f31839ca9e317,Goal Deviation,orchestration_failure,9.0,11,0.818182,MEDIUM,GAIA
fb3333ca30eb8af56d4f31839ca9e317,Instruction Non-compliance,instruction_adherence_failure,9.0,11,0.818182,HIGH,GAIA
fcdcb46c7df316b571138b53bd3c822a,Instruction Non-compliance,instruction_adherence_failure,7.0,18,0.388889,LOW,GAIA
fcdcb46c7df316b571138b53bd3c822a,Tool Definition Issues,invalid_invocation,12.0,18,0.666667,HIGH,GAIA
fcdcb46c7df316b571138b53bd3c822a,Instruction Non-compliance,instruction_adherence_failure,12.0,18,0.666667,LOW,GAIA
fcdcb46c7df316b571138b53bd3c822a,Instruction Non-compliance,instruction_adherence_failure,18.0,18,1.0,LOW,GAIA
fcdcb46c7df316b571138b53bd3c822a,Goal Deviation,orchestration_failure,12.0,18,0.666667,MEDIUM,GAIA
0e6f7928953ab5a568bae640ce915cc3,Formatting Errors,code_error,7.0,32,0.21875,LOW,SWE-bench
0e6f7928953ab5a568bae640ce915cc3,Incorrect Problem Identification,orchestration_failure,9.0,32,0.28125,MEDIUM,SWE-bench
0e6f7928953ab5a568bae640ce915cc3,Language-only,hallucination,9.0,32,0.28125,HIGH,SWE-bench
0e6f7928953ab5a568bae640ce915cc3,Formatting Errors,code_error,15.0,32,0.46875,LOW,SWE-bench
0e6f7928953ab5a568bae640ce915cc3,Poor Information Retrieval,misinterpretation_of_tool_output,17.0,32,0.53125,LOW,SWE-bench
0e6f7928953ab5a568bae640ce915cc3,Formatting Errors,code_error,21.0,32,0.65625,MEDIUM,SWE-bench
0e6f7928953ab5a568bae640ce915cc3,Incorrect Memory Usage,kv_cache_loss,21.0,32,0.65625,MEDIUM,SWE-bench
0e6f7928953ab5a568bae640ce915cc3,Context Handling Failures,kv_cache_loss,32.0,32,1.0,MEDIUM,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Formatting Errors,code_error,15.0,52,0.288462,LOW,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Resource Abuse,resource_abuse,15.0,52,0.288462,MEDIUM,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Instruction Non-compliance,instruction_adherence_failure,25.0,52,0.480769,MEDIUM,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Instruction Non-compliance,instruction_adherence_failure,29.0,52,0.557692,MEDIUM,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Instruction Non-compliance,instruction_adherence_failure,39.0,52,0.75,MEDIUM,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Instruction Non-compliance,instruction_adherence_failure,41.0,52,0.788462,MEDIUM,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Context Handling Failures,kv_cache_loss,52.0,52,1.0,MEDIUM,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Language-only,hallucination,52.0,52,1.0,HIGH,SWE-bench
0f7f322da4c91fef845b1aee25eac003,Instruction Non-Compliance,unknown,52.0,52,1.0,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Formatting Errors,code_error,7.0,22,0.318182,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Tool-related,hallucination,7.0,22,0.318182,HIGH,SWE-bench
2102eea2af6327834c8bd97b1488474c,Resource Abuse,resource_abuse,7.0,22,0.318182,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Formatting Errors,code_error,9.0,22,0.409091,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Tool-related,hallucination,9.0,22,0.409091,HIGH,SWE-bench
2102eea2af6327834c8bd97b1488474c,Formatting Errors,code_error,11.0,22,0.5,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Tool-related,hallucination,11.0,22,0.5,HIGH,SWE-bench
2102eea2af6327834c8bd97b1488474c,Formatting Errors,code_error,13.0,22,0.590909,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Tool-related,hallucination,13.0,22,0.590909,HIGH,SWE-bench
2102eea2af6327834c8bd97b1488474c,Formatting Errors,code_error,15.0,22,0.681818,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Formatting Errors,code_error,17.0,22,0.772727,MEDIUM,SWE-bench
2102eea2af6327834c8bd97b1488474c,Language-only,hallucination,17.0,22,0.772727,HIGH,SWE-bench
272cdc645b731837366576b37d40fb65,Formatting Errors,code_error,11.0,58,0.189655,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Poor Information Retrieval,misinterpretation_of_tool_output,13.0,58,0.224138,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Formatting Errors,code_error,15.0,58,0.258621,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Formatting Errors,code_error,17.0,58,0.293103,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Resource Abuse,resource_abuse,17.0,58,0.293103,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Poor Information Retrieval,misinterpretation_of_tool_output,19.0,58,0.327586,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Incorrect Problem Identification,orchestration_failure,29.0,58,0.5,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Formatting Errors,code_error,31.0,58,0.534483,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Incorrect Problem Identification,orchestration_failure,41.0,58,0.706897,MEDIUM,SWE-bench
272cdc645b731837366576b37d40fb65,Context Handling Failures,kv_cache_loss,58.0,58,1.0,MEDIUM,SWE-bench
3e65ac7e09b0edd2a5f6b0b18df20f65,Formatting Errors,code_error,7.0,50,0.14,LOW,SWE-bench
3e65ac7e09b0edd2a5f6b0b18df20f65,Instruction Non-compliance,instruction_adherence_failure,13.0,50,0.26,MEDIUM,SWE-bench
3e65ac7e09b0edd2a5f6b0b18df20f65,Instruction Non-compliance,instruction_adherence_failure,27.0,50,0.54,MEDIUM,SWE-bench
3e65ac7e09b0edd2a5f6b0b18df20f65,Formatting Errors,code_error,31.0,50,0.62,LOW,SWE-bench
3e65ac7e09b0edd2a5f6b0b18df20f65,Instruction Non-compliance,instruction_adherence_failure,37.0,50,0.74,MEDIUM,SWE-bench
3e65ac7e09b0edd2a5f6b0b18df20f65,Context Handling Failures,kv_cache_loss,50.0,50,1.0,MEDIUM,SWE-bench
567b83e63b59748d46419aa05ee50256,Formatting Errors,code_error,7.0,15,0.466667,MEDIUM,SWE-bench
567b83e63b59748d46419aa05ee50256,Formatting Errors,code_error,11.0,15,0.733333,MEDIUM,SWE-bench
567b83e63b59748d46419aa05ee50256,Instruction Non-compliance,instruction_adherence_failure,11.0,15,0.733333,LOW,SWE-bench
567b83e63b59748d46419aa05ee50256,Formatting Errors,code_error,13.0,15,0.866667,MEDIUM,SWE-bench
567b83e63b59748d46419aa05ee50256,Instruction Non-compliance,instruction_adherence_failure,13.0,15,0.866667,LOW,SWE-bench
567b83e63b59748d46419aa05ee50256,Instruction Non-compliance,instruction_adherence_failure,15.0,15,1.0,HIGH,SWE-bench
567b83e63b59748d46419aa05ee50256,Language-only,hallucination,15.0,15,1.0,HIGH,SWE-bench
567b83e63b59748d46419aa05ee50256,Context Handling Failures,kv_cache_loss,15.0,15,1.0,HIGH,SWE-bench
58220f414fdb39dd7bcedaef6f89c6da,Resource Abuse,resource_abuse,5.0,32,0.15625,MEDIUM,SWE-bench
58220f414fdb39dd7bcedaef6f89c6da,Formatting Errors,code_error,9.0,32,0.28125,LOW,SWE-bench
58220f414fdb39dd7bcedaef6f89c6da,Instruction Non-compliance,instruction_adherence_failure,15.0,32,0.46875,MEDIUM,SWE-bench
58220f414fdb39dd7bcedaef6f89c6da,Instruction Non-compliance,instruction_adherence_failure,19.0,32,0.59375,MEDIUM,SWE-bench
58220f414fdb39dd7bcedaef6f89c6da,Formatting Errors,code_error,31.0,32,0.96875,LOW,SWE-bench
58220f414fdb39dd7bcedaef6f89c6da,Context Handling Failures,kv_cache_loss,32.0,32,1.0,MEDIUM,SWE-bench
58bfe9dde723516f4d9366eb6b4b6388,Instruction Non-compliance,instruction_adherence_failure,7.0,24,0.291667,MEDIUM,SWE-bench
58bfe9dde723516f4d9366eb6b4b6388,Incorrect Problem Identification,orchestration_failure,7.0,24,0.291667,MEDIUM,SWE-bench
58bfe9dde723516f4d9366eb6b4b6388,Language-only,hallucination,7.0,24,0.291667,HIGH,SWE-bench
58bfe9dde723516f4d9366eb6b4b6388,Instruction Non-compliance,instruction_adherence_failure,17.0,24,0.708333,LOW,SWE-bench
58bfe9dde723516f4d9366eb6b4b6388,Resource Exhaustion,resource_abuse,21.0,24,0.875,MEDIUM,SWE-bench
58bfe9dde723516f4d9366eb6b4b6388,Tool Output Misinterpretation,misinterpretation_of_tool_output,21.0,24,0.875,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Formatting Errors,code_error,7.0,54,0.12963,LOW,SWE-bench
68b2aa2892a6fb749227d827c7463806,Task Orchestration Error,unknown,9.0,54,0.166667,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Instruction Non-compliance,instruction_adherence_failure,21.0,54,0.388889,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Instruction Non-compliance,instruction_adherence_failure,23.0,54,0.425926,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Instruction Non-compliance,instruction_adherence_failure,31.0,54,0.574074,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Instruction Non-compliance,instruction_adherence_failure,35.0,54,0.648148,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Instruction Non-compliance,instruction_adherence_failure,37.0,54,0.685185,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Instruction Non-compliance,instruction_adherence_failure,41.0,54,0.759259,MEDIUM,SWE-bench
68b2aa2892a6fb749227d827c7463806,Context Handling Failures,kv_cache_loss,54.0,54,1.0,MEDIUM,SWE-bench
72822db6e120878d916b515c2501246b,Formatting Errors,code_error,7.0,13,0.538462,LOW,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Formatting Errors,code_error,7.0,32,0.21875,LOW,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Resource Abuse,resource_abuse,7.0,32,0.21875,MEDIUM,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Formatting Errors,code_error,9.0,32,0.28125,LOW,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Instruction Non-compliance,instruction_adherence_failure,9.0,32,0.28125,MEDIUM,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Resource Abuse,resource_abuse,13.0,32,0.40625,MEDIUM,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Resource Abuse,resource_abuse,15.0,32,0.46875,MEDIUM,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Formatting Errors,code_error,21.0,32,0.65625,LOW,SWE-bench
790482a54f9837ee5bcd410b9d7595b9,Formatting Errors,code_error,31.0,32,0.96875,LOW,SWE-bench
7930cbe4edc3f5ebec88c6c1b8bb4fb9,Formatting Errors,code_error,7.0,24,0.291667,LOW,SWE-bench
7930cbe4edc3f5ebec88c6c1b8bb4fb9,Formatting Errors,code_error,11.0,24,0.458333,LOW,SWE-bench
7930cbe4edc3f5ebec88c6c1b8bb4fb9,Formatting Errors,code_error,13.0,24,0.541667,LOW,SWE-bench
7930cbe4edc3f5ebec88c6c1b8bb4fb9,Instruction Non-compliance,instruction_adherence_failure,19.0,24,0.791667,MEDIUM,SWE-bench
7930cbe4edc3f5ebec88c6c1b8bb4fb9,Context Handling Failures,kv_cache_loss,24.0,24,1.0,MEDIUM,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Formatting Errors,code_error,7.0,42,0.166667,LOW,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Instruction Non-compliance,instruction_adherence_failure,7.0,42,0.166667,LOW,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Formatting Errors,code_error,19.0,42,0.452381,LOW,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Instruction Non-compliance,instruction_adherence_failure,25.0,42,0.595238,MEDIUM,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Instruction Non-compliance,instruction_adherence_failure,27.0,42,0.642857,MEDIUM,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Instruction Non-Compliance,unknown,31.0,42,0.738095,MEDIUM,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Formatting Errors,code_error,35.0,42,0.833333,MEDIUM,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Formatting Errors,code_error,37.0,42,0.880952,MEDIUM,SWE-bench
7ddf86eec0423e66949f63319f5efdb1,Context Handling Failures,kv_cache_loss,42.0,42,1.0,MEDIUM,SWE-bench
81d7ec041d71e4e6d97b6332a8182e78,Tool-related,hallucination,9.0,19,0.473684,MEDIUM,SWE-bench
81d7ec041d71e4e6d97b6332a8182e78,Formatting Error,unknown,15.0,19,0.789474,LOW,SWE-bench
81d7ec041d71e4e6d97b6332a8182e78,Poor Information retrieval,unknown,15.0,19,0.789474,MEDIUM,SWE-bench
81d7ec041d71e4e6d97b6332a8182e78,Context Handling Failures,kv_cache_loss,19.0,19,1.0,MEDIUM,SWE-bench
81d7ec041d71e4e6d97b6332a8182e78,Goal Deviation,orchestration_failure,19.0,19,1.0,HIGH,SWE-bench
81d7ec041d71e4e6d97b6332a8182e78,Instruction Non-compliance,instruction_adherence_failure,19.0,19,1.0,MEDIUM,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Incorrect Problem Identification,orchestration_failure,9.0,39,0.230769,MEDIUM,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Instruction Non-compliance,instruction_adherence_failure,19.0,39,0.487179,MEDIUM,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Resource Abuse,resource_abuse,7.0,39,0.179487,HIGH,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Instruction Non-compliance,instruction_adherence_failure,31.0,39,0.794872,LOW,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Instruction Non-compliance,instruction_adherence_failure,29.0,39,0.74359,MEDIUM,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Instruction Non-compliance,instruction_adherence_failure,27.0,39,0.692308,MEDIUM,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Instruction Non-compliance,instruction_adherence_failure,25.0,39,0.641026,MEDIUM,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Context Handling Failures,kv_cache_loss,39.0,39,1.0,MEDIUM,SWE-bench
83bce802f0f19098f351cf9dcd6d88e7,Goal Deviation,orchestration_failure,39.0,39,1.0,HIGH,SWE-bench
